Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8
20.2276537116419,22.700493350146033,25.158859221025267,14.626287875956233,19.67132689734192,20.196676880500586,18.321518080243766,23.56929994138254
18.59097504716599,30.754611574848635,56.976778596889,50.34749073428632,60.3045853286969,19.48236561455452,65.51434972136602,49.13794709360897
21.15855841100671,27.28046672661551,28.0479292035548,17.423356452386844,21.84045981312147,18.89715950963419,21.503122440122702,26.405268184374034
2.070394779973901,-8.285030065658521,-16.396276783812816,9.471,9.145,2.5757006881367577,-32.09371325739614,-9.52699852806245
17.682028985507248,24.126785714285717,51.95,42.52594202898551,19.67132689734192,18.35,64.79712871287128,42.853809523809524
