Tank_1,Tank_3,Tank_4,Tank_5,Tank_7,Tank_8
19.89177893715744,24.914079992182227,26.96629678550111,34.05766315347948,20.217000420892653,28.590667408410145
27.53586839845339,31.672790236774894,28.95395444955187,49.34969077115975,29.952254023830132,31.124356964496183
20.999367078621052,24.599360008548356,25.956977282891526,34.105046022498314,21.019110265329278,29.904492250080825
-7.990034543187399,2.071638140701797,-2.5423368270530595,-22.334823514310443,2.87240528574522,-15.558967713367558
24.900000000000002,23.29169014084507,26.22,43.620000000000005,24.983478260869564,30.11
