Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8
25.738202461802402,20.244623437560385,25.494692394958776,31.25140529401737,27.735012633537192,14.772786833222767,24.0549277602287,28.983832656648403
24.920436045644646,57.75259190794009,26.245144085534612,52.151660304044206,23.11189783694637,58.590373664648745,42.58487842651508,71.99588601167804
24.84067774055558,21.660239319835885,25.967122896605662,32.64448161168337,28.514034522193022,23.689402892476124,25.201630293156995,31.331530922363584
-0.08012183537066875,-2.8366389334840036,1.1495061900589576,0.21041355989917143,3.21485773829491,10.778,-3.7605388892788127,9.698
21.92,48.41,23.851,43.85081967213115,22.229027777777777,14.772786833222767,21.46,63.78394957983194
