Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8
22.68162049491164,22.752795465368624,27.123704679198436,20.510063600421443,24.715414705549765,23.460570062036865,24.851822538848843,28.714235521150403
27.714013465587172,25.003253161960213,17.604752896714977,24.746961504501208,23.009092062561827,58.53032496586154,74.52686680632135,29.39896588043666
24.72432302425024,25.28491234476793,27.65819696502463,19.458209188549937,24.253942052669064,24.328020036411022,25.203332475517872,28.92422309210105
-5.615079623169514,71878.12472323145,5979434883.390975,2.741758036693062,-4.752203649132518,-6.807939727647678,22.84824872707424,-5.443251582994293
26.35,24.830000000000002,17.46,23.229999999999997,22.8,28.86,24.851822538848843,24.52046082949309
