Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6
16.333340814308507,22.50446223109888,29.400664648256395,17.44883394189379,14.003183137169138,16.24979725965728
30.888937734684653,69.9406216403676,28.659547802445235,38.73717348530043,33.4522489757007,20.993167389016122
19.467777217262384,NA,30.91496499236409,21.138558406495168,18.768809130014212,18.547591545973923
2.6200571690066434,-1205.6011163746557,2.885569509084744,-2.018298817508281,-1.0230813948388793,3.2201145225901167
18.949019607843137,22.50446223109888,29.400664648256395,25.33,26.17,17.01142857142857
