Tank_1,Tank_2,Tank_3,Tank_5,Tank_6,Tank_7,Tank_8
21.561841122249742,19.350119008841332,16.395035414440397,23.483607407040108,24.76426963316394,24.310945095172286,24.75617146573834
26.62729372675284,21.575874301055713,55.10393683727037,21.510099451698544,20.57297926716044,17.350905979932357,19.28361040552585
23.486058033585,NA,20.807841109927395,28.036834985999963,25.322495425311235,24.07845696807841,24.21831762207366
2.10591827527953,7413.704790951726,-11.177600273965663,5.172772515285864e-6,14.667522978949208,12.59131451729123,5.109658350244557
24.451367521367523,19.350119008841332,38.230000000000004,23.483607407040108,17.03,17.44,18.68
