Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8
21.23586476846396,24.085428211040316,16.786183446530956,23.334957465519544,24.912297686314012,23.15300979495596,20.918546274560292,23.384682459017768
28.764497643101084,20.03412792501955,20.732151580729944,20.45312311602125,26.260234236185124,21.295442973655557,69.02179215414922,26.13180254951552
NA,23.636870970801052,18.78133163724053,22.48145077699801,25.30828384764754,83.0319028219459,23.01878935346161,23.094838907625693
3.144473444934094,3.594522514646023,0.4497780130676716,-1.7434202038965125,-1.5653491272973135,3.1387490481681617,-12.666142744929644,-6.2275390978203475
28.51,19.74,18.665286343612337,20.349999999999998,24.270933333333332,23.15300979495596,20.918546274560292,22.735921052631582
