Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6
3.4331896181488895,0.7116187686508242,23.40231981794034,1.0155492105853545,25.14814279333931,11.559983957696677
65.85093081509488,76.0896974066039,49.49222172080992,79.86391679469878,23.50251794850395,30.32707234537934
25.525318334708047,NA,32.649898200081545,NA,30.6301377180607,32.04546439816078
NA,NA,-57.21353545980378,21,-19.626203838188005,-5.2068238161641
3.4331896181488895,0.7116187686508242,36.6068115942029,1.0155492105853545,19.37912790697674,27.676097560975613
