Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6
23.52053585095522,29.39954321607469,24.94570553018407,25.306917942808045,25.067233368638632,25.176740394733997
28.073629092515358,34.663071488426354,54.003904261658896,30.445809980657266,51.859536430758425,28.67828276204756
28.239938695834276,28.813121061971312,28.21345630607574,27.59065186504627,32.27054410080948,26.34549713963525
2.9599337201440026,-6.226519739517265,-17.244706729717684,-2.612195260661288,-21.1555280726761,-5.903000333972031
27.100135135135137,30.237846153846153,44.685857142857145,21.169754098360656,44.7,26.59
