"Chamber.No"	"Ind"	"Mass"	"Volume"	"DO.unit"	"Temp"	"R2"	"BR"	"MR.abs"	"MR.mass"
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.69485	1	3016184076130.91	-0.00205996243115932	-0.50242986125837
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.6423666666667	1	4118006614751.63	-0.00281247387547078	-0.685969237919703
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.5892	1	5219829153377.47	-0.00356498531978575	-0.86950861458189
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.5479833333333	1	6321651691998.34	-0.00431749676409732	-1.05304799124325
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.7342666666667	1	7423474230616.58	-0.0050700082084071	-1.23658736790417
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.9901833333333	1	8525296769247.34	-0.00582251965272542	-1.42012674456718
"CH2"	"BT_2"	4.1	659.2	"mg O2"	20.0182166666667	1	9627119307880.95	-0.00657503109704569	-1.60366612123066
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.95515	1	10728941846501.7	-0.00732754254135717	-1.78720549789199
"CH2"	"BT_2"	4.1	659.2	"mg O2"	19.89425	1	11830764385127.5	-0.00808005398567209	-1.97074487455417
"CH3"	"BT_3"	4.9	654	"mg O2"	19.5514833333333	0.985381129348502	1.47214340095235	0.809736085408525	165.25226232827
"CH3"	"BT_3"	4.9	654	"mg O2"	19.8512166666667	0.981769355317482	2.74416210641901	0.814050594759119	166.132774440636
"CH3"	"BT_3"	4.9	654	"mg O2"	19.8016166666667	0.981376955905845	2.87118077349704	0.817881530974862	166.914598158135
"CH3"	"BT_3"	4.9	654	"mg O2"	19.69485	0.980559695288476	3.27071022129281	0.786463451191559	160.502745141134
"CH3"	"BT_3"	4.9	654	"mg O2"	19.6423666666667	0.977928022902982	3.50109507388868	0.766252570238666	156.378075558911
"CH3"	"BT_3"	4.9	654	"mg O2"	19.5892	0.981007223930816	3.55335779576137	0.787357426493185	160.685189080242
"CH3"	"BT_3"	4.9	654	"mg O2"	19.95515	0.978154893826679	4.24915753140968	0.789765716389315	161.176676814146
"CH3"	"BT_3"	4.9	654	"mg O2"	19.89425	0.974175058935987	4.58659199969124	0.754210787730734	153.92056892464
"CH3"	"BT_3"	4.9	654	"mg O2"	19.8326666666667	0.975341511173557	4.48990341800311	0.796926704966811	162.638103054451
"CH3"	"BT_3"	4.9	654	"mg O2"	19.77585	0.977686480179875	4.70118525276999	0.783911824196231	159.982004938006
"CH3"	"BT_3"	4.9	654	"mg O2"	19.7163833333333	0.975757913678535	4.87474519060249	0.778194397914918	158.815183247942
"CH3"	"BT_3"	4.9	654	"mg O2"	19.6579666666667	0.977097863027918	4.85778840890223	0.804706220931621	164.2257593738
"CH3"	"BT_3"	4.9	654	"mg O2"	19.6056	0.972281470344796	5.31605485760528	0.753308113115906	153.736349615491
"CH3"	"BT_3"	4.9	654	"mg O2"	19.5545	0.977415366540811	5.24609621811407	0.785733597022621	160.353795310739
"CH3"	"BT_3"	4.9	654	"mg O2"	19.9220833333333	0.974099358348984	6.26573321641822	0.795343171056376	162.314932868648
"CH3"	"BT_3"	4.9	654	"mg O2"	19.81075	0.976192571200886	6.66326994155465	0.778558487209508	158.889487185614
"CH3"	"BT_3"	4.9	654	"mg O2"	19.7077166666667	0.975261360453126	7.05550799672397	0.764008667307995	155.920136185305
"CH3"	"BT_3"	4.9	654	"mg O2"	19.9603666666667	0.978920132920459	7.53334698245496	0.785996264756814	160.407400970778
"CH3"	"BT_3"	4.9	654	"mg O2"	19.9486	0.978019335080315	8.19512030803822	0.730885098969313	149.160224279452
"CH3"	"BT_3"	4.9	654	"mg O2"	19.8892666666667	0.979118365668209	8.20935121788102	0.743010190237711	151.634732701574
