"Chamber.No"	"Ind"	"Mass"	"Volume"	"DO.unit"	"Temp"	"R2"	"BR"	"MR.abs"	"MR.mass"
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.19525	0.954049152294865	-10.0186269057023	3.01019093379802	172.999478953909
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.1375833333333	0.961480490893797	-8.94351215530422	3.30461630138681	189.920477091196
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.2034166666667	0.962785588415103	-6.67687384784272	3.06798121952039	176.320759742551
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.9303333333333	0.951488357117048	-6.97249900783383	2.90261406441897	166.816900253964
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.271	0.953910303522587	-6.49729286472978	2.96187240768117	170.222552165585
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.3986666666667	0.966332095366737	-5.52689466654676	3.17993695527679	182.754997429701
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.31825	0.959916455335523	-5.39609662247272	3.14239804650068	180.59758887935
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.2588333333333	0.966201640915275	-5.43866972320698	3.06417904592638	176.102244018758
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.2045833333333	0.960418510676924	-5.32992033054467	3.06753220237201	176.294954159311
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.1479166666667	0.968425521684781	-4.95809251551154	3.22601303813728	185.403048168809
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.3636666666667	0.964162274283	-4.31958165863851	3.27016010092203	187.940235685174
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.45775	0.969335237542843	-4.24273655437281	3.25738549451256	187.206062903021
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.4423333333333	0.961861870243012	-4.45732502434074	2.90792947839791	167.122383815972
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.55125	0.964874629275172	-3.38093774391725	2.92863209173867	168.312189180383
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.4885	0.967786675384197	-3.29053893723463	2.9175982031208	167.678057650621
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.3738333333333	0.972950334376455	-2.82624452257149	3.17564751347764	182.508477786071
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.31925	0.961391716300537	-2.94395031341079	2.95318070775124	169.723029181106
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.2723333333333	0.964720663937408	-2.62621034078856	3.18964143331846	183.312726052785
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.1893333333333	0.969366377026932	-2.48089334145863	3.1378227882818	180.334643004701
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.1825	0.973165472771259	-2.25434996050836	3.18871221214436	183.259322537032
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.4280833333333	0.975808363283315	-1.95216239723828	3.22791435509939	185.512319258586
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.6639166666667	0.982094101311864	-1.28149486660004	3.31878968944044	190.735039623014
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.21525	0.978374127396596	-0.260819803520384	3.08389167067347	177.235153486981
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.0211666666667	0.966827684835157	-8.55765820539197	3.29774587823543	189.525625185944
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.1345833333333	0.976321021337604	-8.30557839800081	3.31611694292629	190.581433501511
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.073	0.971164348837748	-9.20666699099057	3.01644639036592	173.358987952065
"CH1"	"BT_1"	17.4	726.8	"mg O2"	18.8600833333333	0.960363897325215	-8.33376751981227	3.26896175420826	187.871365184383
"CH1"	"BT_1"	17.4	726.8	"mg O2"	19.24225	0.975390565726736	-8.27106503881648	3.2918371850256	189.186045116414
