"","TAGNUMBER","TANK_Real","T2minusT1","SGR_1","T3minusT1","SGR_2","T4minusT1","SGR_3","T5minusT1","SGR_4","T6minusT1","SGR_5","T7minusT1","SGR_6"
"213","00186D16F3",152,32,1.96445135440793,62,2.52107179166443,98,2.57593859284992,133,2.54577808097123,161,2.37761135648691,244,1.93248316731454
"214","00186D16F4",151,32,3.17901123629605,62,3.33985505952177,98,3.12433446793028,133,2.80702895409302,161,2.59714687683421,244,2.0462426890892
"215","00186D16F5",151,32,3.24417228350986,62,3.06507075712572,98,2.54353026139893,133,2.21805359160754,161,2.05502077447703,NA,NA
"216","00186D16F6",151,32,2.87077413048682,62,3.15037292532538,98,2.95256382098545,NA,NA,NA,NA,NA,NA
"217","00186D16F6",151,32,2.87077413048682,62,3.15037292532538,98,2.92342947434032,NA,NA,NA,NA,NA,NA
"218","00186D16F7",151,32,1.69862945747088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","00186D16F8",202,32,2.42664762973561,62,0.852147533085268,NA,NA,NA,NA,NA,NA,NA,NA
"220","00186D16F9",151,32,2.81162299997382,62,2.67649610226866,98,2.29598514671405,133,2.10824561134866,161,2.03727400223623,244,1.68566747922094
"221","00186D16FA",152,32,3.15258542292989,62,3.10300348395158,98,2.68749847511902,133,2.43417117340385,161,2.25513888565732,244,1.83719000288252
"222","00186D16FB",202,32,2.06926486549073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","00186D16FC",151,32,2.78931378098033,62,2.93209842725104,98,2.55772826808707,133,2.42953440860634,161,2.38250514975493,NA,NA
"224","00186D16FD",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","00186D16FE",152,32,2.09442601404541,62,2.59044700351658,98,2.30095198522324,133,2.1287905376725,161,2.0253578048141,244,1.79523175898215
"226","00186D16FF",201,32,2.44564548710282,62,2.21468982266082,98,2.26092769862161,133,2.12757071047822,161,1.96965191801262,244,1.66793984098492
"227","00186D1700",151,32,2.98423471576443,62,3.26105228776106,98,3.02916168753062,133,2.75477283636199,161,2.54718507616885,244,2.07685574811876
"228","00186D1701",152,32,2.35088916428088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","00186D1702",151,32,3.01972362892933,62,3.06507075712572,98,2.67717895206825,133,2.38400062317083,161,2.1946229136419,244,1.80496254169702
"230","00186D1703",202,32,2.68317164137559,62,0.961143994182057,98,0.847117469104286,133,1.34411026455643,161,1.03953229437288,244,1.17483133300853
"231","0018729399",202,32,2.18971486541166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","001872939A",151,32,1.1041698468427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","001872939C",201,32,2.18971486541166,62,0.797479977603688,98,0.901230169786449,133,1.07325006833972,161,1.19099291639813,NA,NA
"234","001872939D",202,32,1.67203794948929,62,1.45579827366875,98,1.14439828574278,133,1.40549831848638,161,1.48895508264257,244,1.35058168592668
"235","001872939E",201,32,2.97961420508004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","00187293A0",201,32,1.65418974355971,62,2.09620174191694,98,1.81162106099122,133,1.84534707382695,NA,NA,NA,NA
"237","00187293A1",152,32,2.27491350468274,62,2.67400766836741,98,2.50239756087742,133,2.40693566646135,161,2.2521724352685,NA,NA
"238","00187293A2",202,32,2.63701073281273,62,2.19812194035049,98,2.17029119114587,133,1.83648539373664,161,1.72102126707627,244,1.15804860793856
"239","00187293A4",152,32,2.88254600604771,62,2.83388024077593,98,2.44371306077862,NA,NA,NA,NA,NA,NA
"240","00187293A4",152,32,2.88254600604771,62,2.83388024077593,98,2.49971291413869,NA,NA,NA,NA,NA,NA
"241","00187293A7",152,32,2.53587218619478,62,2.41846651655386,98,2.12955489679498,133,1.914558847723,161,1.80237506709369,NA,NA
"242","00187293A8",201,32,3.04694096441689,62,2.60835796843495,98,2.26738909276452,133,2.00052837161995,161,1.60432640310038,NA,NA
"243","00187293AA",152,32,1.39934361411096,62,1.78774757171385,98,1.86572388274322,133,1.87563143412619,161,1.82261762915354,244,1.64980607839611
"244","00187293AC",151,32,3.49277670798647,62,3.41081657984659,98,2.98677603572306,133,2.6900087453039,161,2.47080374231057,244,1.86616220148104
"245","00187293AD",202,32,2.30591835952332,62,2.29141261811758,98,2.17779863884715,133,2.04169046058988,161,1.88627259196144,244,1.6115566206812
"246","00187293AE",151,32,2.87671646959047,62,3.0483088873114,98,2.50152476359786,NA,NA,NA,NA,NA,NA
"247","00187293B0",202,32,1.21599942677366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","00187293B2",152,32,2.68317164137559,62,2.79490555279158,98,2.69691643666066,133,2.40906980734177,161,2.25074363326248,NA,NA
"249","00187293B5",151,32,2.77360753628788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","00187293B6",201,32,2.56653964664324,62,2.0541488207549,98,2.05783729033777,133,2.02063103539949,161,1.83447404082107,244,1.41880901921816
"251","00187293B7",202,32,2.00734647425913,62,0.753409843446962,NA,NA,NA,NA,NA,NA,NA,NA
"252","00187293BA",152,32,2.76548730856034,62,2.83724803509258,98,2.24967297287626,133,1.99404568809263,161,1.85766299304486,244,1.60235307592342
"253","00187293BC",152,32,3.59550769121377,62,3.43750725541057,98,2.91310997853038,133,2.54852785282453,161,2.39073366580924,244,1.98704264930498
"254","00187293BD",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","00187293BE",201,32,2.31342171238567,62,2.17200540206677,98,2.14797407275913,133,1.96108988327817,161,1.80028160203789,244,1.46964927722899
"256","00187293C0",202,32,2.18971486541166,62,1.41847157172243,98,1.58819142100171,133,1.59806090460659,161,1.55261990404698,244,1.33143388738812
"257","00187293C1",202,32,2.39167147607886,62,1.44560321499629,98,0.687216152915293,133,0.684707197379875,NA,NA,NA,NA
"258","00187293C2",201,32,3.24417228350986,62,2.80440734941896,98,2.61773039898345,133,2.40117002199947,161,2.17761779960368,NA,NA
"259","00187293C3",202,32,2.13605662576177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","00187293C5",151,32,1.99629773897612,62,2.51918201953427,98,2.5394384172247,133,2.40208065135765,161,2.23551639329547,NA,NA
"261","00187293C7",152,32,3.28232075635893,62,3.03367679137698,98,2.70078505299047,133,2.38371217609303,161,2.16841869357314,244,1.68190524143164
"262","00187293CA",151,32,2.24431930119804,62,2.44925297907423,98,2.2431223950375,133,2.14052204822335,161,2.095927304766,NA,NA
"263","00187293CC",151,32,2.51213504237418,62,2.53704964083379,98,2.23889860134432,133,2.03178877032164,161,1.91716837445359,244,1.61418565537506
"264","00187293CE",152,32,2.9579664321306,62,3.05438098625546,98,2.83342787783332,133,2.50903225979489,161,2.2492718059163,NA,NA
"265","00187293CF",151,32,2.5748114799039,62,2.62213684992809,98,2.26198225579519,133,2.09416084991607,161,1.93104560814372,NA,NA
"266","00187293D0",202,32,1.76418036318362,62,0.572879575553809,98,0.414596991409688,133,0.860397833077409,161,0.985557052619601,244,0.991334397974786
"267","00187293D3",201,32,1.68301351368747,62,0.748957733557765,98,3.23765870863897,NA,NA,NA,NA,NA,NA
"268","00187293D9",151,32,3.05278226508359,62,2.80538244116482,98,2.30095198522324,133,2.11913192815751,161,1.9054445249024,NA,NA
"269","00187293DB",201,32,2.33176703560192,62,1.83677011288617,98,1.83326577605256,133,1.61593410857246,161,1.5005224182538,244,1.20754684652287
"270","00187293DC",151,32,3.24417228350986,62,3.20149469783966,98,2.79795792185784,133,2.558191820567,161,2.37262353762215,244,1.95013571576723
"271","00187293DD",152,32,2.26859939188551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","00187293E3",202,32,2.99136288858155,62,2.614737612963,98,2.38920159053113,NA,NA,NA,NA,NA,NA
"273","00187293E3",202,32,2.99136288858155,62,2.614737612963,98,2.30110213093095,NA,NA,NA,NA,NA,NA
"274","00187293E5",202,32,2.02025309609517,62,0.94630081170326,98,0.858147676463417,133,1.08610022983149,161,0.99154894976996,244,1.10542484664793
"275","00187293E8",151,32,2.60317749452608,62,2.78253877447656,98,2.54983848503549,133,2.41050801170626,161,2.25135167512307,244,1.86638172924549
"276","00187293EC",202,32,1.2385582756741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","00187293ED",201,32,1.23266700228808,62,1.2193354458923,98,1.54199552966485,NA,NA,NA,NA,NA,NA
"278","00187293ED",201,32,1.23266700228808,62,1.2193354458923,98,1.56033647545375,NA,NA,NA,NA,NA,NA
"279","00187293EE",152,32,2.94241689251606,62,3.04995958047538,98,2.6518472187995,NA,NA,NA,NA,NA,NA
"280","00187293F1",202,32,2.23258931392898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","00187293F2",151,32,1.2751399143162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","00187293F4",202,32,0.980950980082396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","00187293F6",151,32,3.09993811610021,62,3.18833704730597,98,2.73882064595508,133,2.52579920031368,161,2.1839737122465,244,1.78970502073426
"284","00187293F7",202,32,2.28802922261735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","00187293F8",151,32,2.32767515560173,62,2.42287759079882,98,2.18588087575369,133,2.01843754186142,161,1.9794279007519,244,1.65524145153875
"286","00187293FA",202,32,2.69746597439813,62,2.3119101089228,98,2.2115864844368,133,2.22451772638852,161,2.0905508014037,NA,NA
"287","00187293FB",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","00187293FC",201,32,3.11254897410373,62,2.69744940805958,98,2.61077300328232,133,2.41962756921439,161,2.24111559753077,NA,NA
"289","0018729461",201,32,1.50995218371923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","0018729463",201,32,1.92743054326894,62,1.20794790930432,98,1.32468449290231,133,1.64767869190654,161,1.57714800479651,244,1.47460016145706
"291","0018729464",202,32,2.36898964192929,62,1.41154345494001,98,1.57284842378522,133,1.51862901164319,161,1.51361241118981,244,1.35635098781786
"292","0018729465",152,32,2.62348775304133,62,3.27066802475229,98,2.9781079469382,133,2.60830670322059,161,2.37873463011318,244,1.90917705299607
"293","0018729467",202,32,2.95390665491486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","0018729469",201,32,2.73998262362902,62,2.19097095674567,98,2.08881547101047,133,1.93236640142289,161,1.82880140509247,244,1.44436005303692
"295","001872946A",201,32,3.05450487885108,62,2.29996149960312,98,1.96210048889225,NA,NA,NA,NA,NA,NA
"296","001872946A",201,32,3.05450487885108,62,2.29996149960312,98,1.90524811463657,NA,NA,NA,NA,NA,NA
"297","001872946B",202,32,2.46795759855016,62,2.24229511182967,98,2.35338305248312,NA,NA,NA,NA,NA,NA
"298","001872946B",202,32,2.46795759855016,62,2.24229511182967,98,2.17949744047052,NA,NA,NA,NA,NA,NA
"299","001872946C",151,32,3.04694096441689,62,2.88686864361163,98,2.4267720809672,NA,NA,NA,NA,NA,NA
"300","001872946D",202,32,1.57156865694841,62,1.52693974177507,98,1.91890450451506,133,1.93501379169765,161,1.84370837911167,244,1.56409768546872
"301","001872946E",152,32,2.43898300328491,62,2.58450962829491,98,2.2705182128046,NA,NA,NA,NA,NA,NA
"302","001872946F",151,32,2.03402567950237,62,2.481624014288,98,2.18113298006493,133,2.10424559267868,161,2.11869912787017,244,1.78361789817769
"303","0018729470",151,32,1.64522907917761,62,2.28454199461166,98,2.09110248460793,133,2.06427219969927,161,1.98367727612945,244,1.7196270380375
"304","0018729471",202,32,3.08646090029432,62,2.24778910996617,98,2.1487454753859,133,2.01460168705572,161,1.89821425873886,244,1.544582293008
"305","0018729472",152,32,3.32071918229742,62,2.88217609251187,98,2.43828635774932,NA,NA,NA,NA,NA,NA
"306","0018729473",202,32,1.51439201002481,62,1.30582793890173,98,1.631147295003,133,1.80272773900756,161,1.68499860598974,244,1.36082074489388
"307","0018729474",201,32,1.56346141156192,62,1.74819339611771,98,1.90524811463657,133,1.98224390900998,161,1.84328727515106,244,1.51316903556884
"308","0018729475",201,32,3.46351232731303,62,3.18833704730597,98,2.74954807610217,133,2.40429124364991,161,2.19445725396967,NA,NA
"309","0018729478",202,32,2.86164182605724,62,2.45151116257183,98,1.95122195344091,133,1.9380227373111,161,1.73173069030674,NA,NA
"310","001872947A",201,32,1.8538068771883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","001872947B",202,32,2.53903068359895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","001872947C",152,32,2.28802922261735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","001872947D",151,32,2.72458506958442,62,2.67440380174482,98,2.25145804280253,133,2.08665132266046,161,2.034225904722,244,1.75534898242506
"314","001872947E",201,32,1.83903793795033,62,1.76478841840049,98,2.04796654210992,NA,NA,NA,NA,NA,NA
"315","001872947F",152,32,2.38349877167774,62,2.78774388035301,98,2.68163936354231,133,2.60302124115115,161,2.40133249758334,244,1.89256781192442
"316","0018729480",202,32,2.82130076160203,62,2.21830926037851,98,2.16440675048741,133,1.96073808667692,161,1.7122376853816,NA,NA
"317","0018729481",201,32,1.6091394922277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","0018729482",201,32,1.89961554048108,62,0.482601090037549,NA,NA,NA,NA,NA,NA,NA,NA
"319","0018729483",201,32,2.18971486541166,62,1.89803240985524,98,1.9740233831681,133,2.04410240794808,161,1.92756585511258,244,1.3949447173258
"320","0018729484",202,32,2.90479818648632,62,1.29369019945047,98,0.608689015882247,NA,NA,NA,NA,NA,NA
"321","0018729485",201,32,2.29448048961669,62,2.38049692422744,98,2.32382622658107,NA,NA,NA,NA,NA,NA
"322","0018729485",201,32,2.29448048961669,62,2.38049692422744,98,2.24788487494598,NA,NA,NA,NA,NA,NA
"323","0018729486",151,32,3.42470923385236,62,3.15835270102758,98,2.63150941353889,133,2.43023169203707,161,2.31569069305002,NA,NA
"324","0018729488",151,32,1.83731630250941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","0018729489",151,32,2.94740067104775,62,2.60763669245978,98,2.23600673722539,133,2.05014734783442,161,1.9209444941487,NA,NA
"326","001872948A",201,32,2.54953727947527,62,2.20117732852019,98,1.86959887672686,133,1.8889476956697,161,1.75555251972987,NA,NA
"327","001872948B",201,32,2.65140551313507,62,2.27530233774242,98,1.93111468369609,133,2.04095706857397,161,1.76759448863915,NA,NA
"328","001872948D",152,32,3.49277670798647,62,3.32866923467627,98,2.91565894286432,133,2.58231860229186,161,2.2507436332625,244,1.73576758724812
"329","001872948E",151,32,2.94740067104775,62,3.00431752187129,98,2.57960483812589,NA,NA,NA,NA,NA,NA
"330","001872948E",151,32,2.94740067104775,62,3.00431752187129,98,2.57768600922623,NA,NA,NA,NA,NA,NA
"331","001872948F",152,32,2.59019712669804,62,2.95044494637955,98,2.73448228194721,133,2.59539591428066,161,2.49266108276875,244,2.07810269486808
"332","0018729490",201,32,3.01972362892933,62,2.614737612963,98,2.56803928782359,133,2.31551591052734,161,2.13019307052056,NA,NA
"333","0018729491",151,32,3.04175138099354,62,3.13584358827688,98,2.81394328681912,NA,NA,NA,NA,NA,NA
"334","0018729491",151,32,3.04175138099354,62,3.13584358827688,98,2.77099974964492,NA,NA,NA,NA,NA,NA
"335","0018729492",152,32,2.13605662576177,62,2.13263668855126,98,1.9283594519981,133,1.82620806865048,161,1.78761062618147,244,1.91695753740448
"336","0018729492",152,32,2.13605662576177,62,2.13263668855126,98,1.9283594519981,133,1.82620806865048,161,1.78761062618147,244,1.57418684156496
"337","0018729493",152,32,2.58523064071909,62,2.6557894007573,98,2.40185322208026,133,2.16136537878111,161,1.93845078123447,244,1.6367396643507
"338","0018729495",152,32,2.99542927399563,62,3.14243185224969,98,2.72593076684453,133,2.65146479947733,161,2.54247618468593,NA,NA
"339","0018729496",201,32,2.76052617060469,62,2.09196863214844,98,1.93419734432341,133,1.65323960967498,161,1.50747353182712,244,1.246804870823
"340","0018729498",151,32,2.61702877186565,62,2.61401440098701,98,2.31066018198482,133,2.12682916171589,161,1.99606657374287,244,1.58577822571859
"341","0018729499",152,32,2.27724900170958,62,2.41428983400731,98,2.43389447637805,133,2.31957557617573,161,2.23987067629527,244,1.97913378632639
"342","001872949A",201,32,2.43265876138286,62,1.72912473094953,98,1.87214043953314,133,1.94414010499691,161,1.84916485167981,244,1.41377851244879
"343","001872949B",151,32,2.80321270248491,62,3.09045360960132,98,2.82338694510871,133,2.50903225979489,161,2.25465201436155,NA,NA
"344","001872949C",151,32,2.93042521728919,62,2.96497990361311,98,2.83760560479933,133,2.68595233098252,161,2.45447732417092,244,1.98299193301037
"345","001872949D",201,32,1.99861333696059,62,1.4964592454217,98,1.5276987083674,133,1.43485198955331,161,1.31442135953288,244,1.18947371851594
"346","001872949E",202,32,2.27059746944409,62,1.82932126348367,98,1.80439076971706,NA,NA,NA,NA,NA,NA
"347","001872949E",202,32,2.27059746944409,62,1.82932126348367,98,1.90554765403048,NA,NA,NA,NA,NA,NA
"348","001872949F",202,32,1.63787936845181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","00187294A0",152,32,3.56388419011886,62,3.47892667388119,98,3.20598902391214,133,2.78621234295444,161,2.50818501224419,NA,NA
"350","00187294A1",152,32,2.93847704025714,62,2.8952920790505,98,2.47450789390256,133,2.26369200109711,161,2.03588263489982,244,1.65610965799101
"351","00187294A2",151,32,2.38349877167774,62,2.44022525727128,98,2.17135016472056,133,2.07594799853386,161,2.02989616599811,NA,NA
"352","00187294A3",152,32,1.07109113177135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","00187294A4",201,32,2.36898964192929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","00187294A5",151,32,2.95654058935424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","00187294A6",151,32,2.95390665491486,62,2.95324986878258,98,2.9379721200752,133,2.7958891980794,161,2.66831095569142,244,2.2478143523994
"356","00187294A8",152,32,2.09979276832637,62,2.32849643803965,98,2.23467864311535,133,2.03684387128908,161,1.95890443710809,244,1.87147745873986
"357","00187294A9",152,32,2.54774246285268,62,2.55867083419856,98,2.26738909276452,133,2.11407315728882,161,1.90101868698462,244,1.51250740340447
"358","00187294AA",201,32,3.7327306965584,62,3.04528266313,98,2.75510877057925,133,2.37385022975738,161,2.15107950297455,NA,NA
"359","00187294AB",202,32,2.9876457501399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","00187294AC",202,32,1.65762964338432,62,1.2157774178237,98,1.24008689198174,133,1.10409752781881,161,0.969945711907849,244,0.890184051559939
"361","00187294AD",201,32,2.68317164137559,62,2.07987187681418,98,1.90134631057148,NA,NA,NA,NA,NA,NA
"362","00187294AD",201,32,2.68317164137559,62,2.07987187681418,98,1.9803878294935,NA,NA,NA,NA,NA,NA
"363","00187294AE",202,32,3.34584899870891,62,2.95954395229914,98,2.85193260435077,133,2.4487043663169,161,2.23406229193934,NA,NA
"364","00187294AF",151,32,3.0757292383375,62,2.98979466537981,98,2.51381285589782,NA,NA,NA,NA,NA,NA
"365","00187294B0",202,32,2.09979276832637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","00187294B3",151,32,2.23502252534502,62,2.80061305713832,98,2.75486779606058,133,2.52836411383777,161,2.26568889219825,NA,NA
"367","00187294B4",201,32,1.69862945747088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","00187294B5",151,32,2.08151000856474,62,2.31524052167085,98,2.10020116571663,133,2.08709875519368,161,2.1336058646293,244,1.86191239821523
"369","00187294B6",152,32,2.05943585633679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","00187294B7",202,32,2.04126444857464,62,0.885418955281025,NA,NA,NA,NA,NA,NA,NA,NA
"371","00187294B8",202,32,2.15322465799457,62,1.76268547052048,98,1.66989364518708,133,1.62004188740497,161,1.51469115000189,244,1.36061545070678
"372","00187294B8",202,32,2.15322465799457,62,1.76268547052048,98,1.66989364518708,133,1.62004188740497,161,1.51469115000189,244,1.7778133745707
"373","00187294B9",151,32,2.23774853834973,62,2.23596489973603,98,2.05819448750313,133,1.96141311060762,161,1.81359929342946,244,1.63713156378205
"374","00187294BA",151,32,2.50456023188745,62,2.82373629989199,98,2.66014985292762,133,2.56778285797739,161,2.38717654481464,NA,NA
"375","00187294BB",152,32,1.92743054326894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","00187294BC",201,32,2.29115237842248,62,2.46150895225665,98,2.51909454864303,133,2.39943392992725,161,2.09996568844466,NA,NA
"377","00187294BD",201,32,1.6091394922277,62,1.40902900436364,98,1.32111066591476,133,1.08312785728277,161,1.09368161178207,244,0.825244544441195
"378","00187294BE",202,32,1.68757584822317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","00187294BF",201,32,3.13368083559225,62,2.76377709830755,98,2.76438885341468,NA,NA,NA,NA,NA,NA
"380","00187294BF",201,32,3.13368083559225,62,2.76377709830755,98,2.77198783581616,NA,NA,NA,NA,NA,NA
"381","00187294C1",202,32,2.23377234926965,62,1.35640990513799,98,1.38807097944016,133,1.63692556004031,161,1.49089767959911,244,1.23359468894608
"382","00187294C2",151,32,0.925505118877146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","00187294C3",202,32,2.88089174631747,62,1.3759902434282,NA,NA,NA,NA,NA,NA,NA,NA
"384","00187294C4",152,32,2.10458719963631,62,2.40656863943938,98,2.05887094975437,133,1.93788314150452,161,1.76943626080048,NA,NA
"385","00187294C6",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","00187294C7",151,32,2.6989411841974,62,2.6412311310182,98,2.50929433370541,133,2.36327872873876,161,2.20667514553707,244,1.80634079344346
"387","00187294C8",152,32,1.78574293756979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","00187294CC",202,32,3.68325073318514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","00187294CD",201,32,2.08505653767037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","00187294CE",152,32,3.42470923385236,62,3.49966212267148,98,3.13325714857309,133,2.84087785894629,161,2.57402176539743,NA,NA
"391","00187294D0",202,32,1.65264654735886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","00187294D1",151,32,1.94424058150848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","00187294D3",152,32,3.01029691921004,62,3.0218997150202,98,2.73365390828317,133,2.52473145057144,161,2.27761331078791,244,1.82525764514534
"394","00187294D5",151,32,1.6091394922277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","00187294D6",151,32,3.00482710258025,62,3.2737412372841,98,2.77198783581616,133,2.41660123223419,161,2.2404475729354,244,1.74012867250222
"396","00187294D7",151,32,0.922230070958685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","00187294D8",152,32,2.49453483760647,62,2.93209842725104,98,2.57383787456731,133,2.47994823233351,161,2.39725356177567,NA,NA
"398","00187294DA",152,32,1.98382340059085,62,2.18198908693359,98,2.05537827158742,133,1.86570192803681,161,1.70017996693717,244,1.53073220663085
"399","00187294DB",152,32,1.67203794948929,62,2.49192319075857,98,2.28463961439316,133,2.05186582739123,161,1.93266863947474,NA,NA
"400","00187294DC",201,32,2.18971486541166,62,1.90513209219776,98,1.48061075153145,133,1.6626181976408,NA,NA,NA,NA
"401","00187294DD",202,32,2.31670160223716,62,1.03365622682787,98,1.25822124944761,133,1.3283376047676,161,1.40724348026753,244,1.22683086784621
"402","00187294E0",151,32,3.44104215066023,62,3.38076758572585,98,2.97929000388455,133,2.7561342418156,161,2.59461538296515,244,2.11428652073615
"403","00187294E2",152,32,2.26150553128537,62,2.50494058488244,98,2.14455105227194,133,2.04054764239321,161,2.00071615079684,NA,NA
"404","00187294E5",152,32,2.69746597439813,62,2.85242460646207,98,2.5707613349593,133,2.39281077287508,161,2.23624662809732,244,1.79872108542263
"405","00187294E7",202,32,2.03651580240167,62,1.07248204255723,98,1.60944903333988,133,1.6918651006379,161,1.42651834231,244,1.23272580904523
"406","00187294E9",201,32,1.95333017266976,62,1.98998061929705,98,2.13520351297818,133,1.97007320849496,NA,NA,NA,NA
"407","00187294EA",201,32,3.31806288353007,62,2.51260098748165,98,2.16828179044735,133,2.05834351578329,161,1.82156293354943,244,1.40696203755222
"408","00187294ED",151,32,2.95390665491486,62,2.93209842725104,98,2.56803928782359,NA,NA,NA,NA,NA,NA
"409","00187294ED",151,32,2.95390665491486,62,2.93209842725104,98,2.60106351331044,NA,NA,NA,NA,NA,NA
"410","00187294F0",152,32,2.18971486541166,62,2.55287704408718,98,2.35338305248312,133,2.25131905444627,161,2.08816322119008,244,1.73929800349242
"411","00187294F1",202,32,2.58523064071909,62,1.50600514213028,98,1.88976122639948,133,1.98361969524503,161,1.7328475753916,244,1.65069512583116
"412","00187294F3",152,32,2.65140551313507,62,2.99760023146056,98,2.74995883687998,NA,NA,NA,NA,NA,NA
"413","00187294F3",152,32,2.65140551313507,62,2.99760023146056,98,2.81859765958905,NA,NA,NA,NA,NA,NA
"414","00187294F4",151,32,2.05763955704781,62,2.20447419496601,98,2.18598045208744,133,2.03881236858487,161,1.88830177846919,244,1.55446255682397
"415","00187294F6",202,32,1.83514031464034,62,1.77328385507998,98,2.06258373797616,NA,NA,NA,NA,NA,NA
"416","00187294F9",201,32,1.39695305033463,62,1.88162997287269,98,1.9236426129166,133,1.97951622980697,161,1.78832540681593,244,1.42007326582412
"417","00187294FA",201,32,2.3456416105317,62,1.0829662322053,NA,NA,NA,NA,NA,NA,NA,NA
"418","00187294FC",202,32,1.72904650693906,62,0.656119072959216,98,0.80419059427681,133,0.946377138001187,161,1.01897806605402,244,0.921875668484406
"419","00187294FD",201,32,2.3456416105317,62,1.78774757171385,98,2.06332472606623,133,2.02033308577692,161,1.89682826506394,244,1.43760330944667
"420","0018729504",202,32,2.35364768828812,62,1.69902205960091,98,2.25511269057037,NA,NA,NA,NA,NA,NA
"421","0018729504",202,32,2.35364768828812,62,1.69902205960091,98,2.23642578792256,NA,NA,NA,NA,NA,NA
"422","0018729505",151,32,2.30183795540593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","0018729507",151,32,3.29077393780195,62,3.17749505078535,98,2.74302930991854,NA,NA,NA,NA,NA,NA
"424","0018729509",201,32,2.03402567950237,62,2.09620174191694,98,2.12577224648611,133,2.02972684971512,NA,NA,NA,NA
"425","001872950C",201,32,2.27269940244554,62,0.894409346540748,98,1.26295807147598,133,1.61495799470679,161,1.72016805298876,244,1.45829038139107
"426","001872950E",201,32,2.2648854627046,62,2.11772997710025,98,2.18113298006493,NA,NA,NA,NA,NA,NA
"427","001872950E",201,32,2.2648854627046,62,2.11772997710025,98,2.22801295271962,NA,NA,NA,NA,NA,NA
"428","001872950F",152,32,2.88637127637661,62,3.0687203069617,98,2.74437255816322,133,2.42377284645883,161,2.17084703919788,244,1.75472794158631
"429","0018729510",151,32,2.95042289155458,62,2.80913823352511,98,2.33941159338724,133,2.29965493697362,161,2.22895438786122,244,1.87321644972505
"430","0018729514",152,32,2.7044245745441,62,2.60659616838224,98,2.57612159734111,133,2.37059149118664,161,2.12859195952799,244,1.69490492919149
"431","0018729516",151,32,2.18971486541166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","0018729517",202,32,1.43760557531964,62,0.627388162225739,98,0.883701700044703,133,1.17631646742129,161,1.47904783881385,244,1.41873088204403
"433","001872951A",201,32,2.74454651319243,62,2.40010207314159,98,2.23557618733821,NA,NA,NA,NA,NA,NA
