"","TAGNUMBER","TANK_Real","T2minusT1","SGR_1","T3minusT1","SGR_2","T4minusT1","SGR_3","T5minusT1","SGR_4","T6minusT1","SGR_5","T7minusT1","SGR_6","K1","K2","K3","K4","K5","K6","K7"
"12","00186D1641",202,32,2.27059746944409,62,1.3025170192974,98,1.57284842378522,NA,NA,NA,NA,NA,NA,1.13702623906706,1.13480167213026,1.0474557660634,1.09188509808273,NA,NA,NA
"13","00186D1641",202,32,2.27059746944409,62,1.3025170192974,98,1.59563118420758,NA,NA,NA,NA,NA,NA,1.13702623906706,1.13480167213026,1.0474557660634,1.09553557082272,NA,NA,NA
"14","00186D1641",202,32,2.27059746944409,62,1.3025170192974,98,1.59563118420758,NA,NA,NA,NA,NA,NA,1.13702623906706,1.13480167213026,1.0474557660634,1.09188509808273,NA,NA,NA
"15","00186D1642",202,32,2.1300403039735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07979699816435,1.20735529960636,NA,NA,NA,NA,NA
"16","00186D1643",152,32,3.01972362892933,62,2.94462902399051,98,2.51936240540453,133,2.37015854729157,161,2.20676401709445,NA,NA,1.01851851851852,1.07255556120059,1.14890400604686,1.14701866181156,1.16663938235853,1.13010713996797,NA
"17","00186D1644",152,32,2.73998262362902,62,2.91471549410447,98,2.70584125462798,133,2.47437157376909,161,2.31169389514627,244,1.86590740516601,0.96168294515402,1.06171646023732,1.04089854745347,1.12128,1.13080544013248,1.18297376093294,1.27824417009602
"18","00186D1645",202,32,3.09702111500663,62,1.43771811146356,98,1.28653511942485,133,1.35630303072138,161,1.10279670120081,244,1.13575314598136,0.9918212890625,1.29835673197966,0.990478825763769,1.20758362516604,1.17205108940646,1.17371888969282,1.09831828404552
"19","00186D1646",201,32,2.6989411841974,62,2.04922537874768,98,1.87458853987541,NA,NA,NA,NA,NA,NA,1.05598543468366,1.23329609262779,1.15288628472222,1.24055979047707,NA,NA,NA
"20","00186D1646",201,32,2.6989411841974,62,2.04922537874768,98,1.87458853987541,NA,NA,NA,NA,NA,NA,1.05598543468366,1.23329609262779,1.15288628472222,1.1901043807019,NA,NA,NA
"21","00186D1646",201,32,2.6989411841974,62,2.04922537874768,98,1.88613972039609,NA,NA,NA,NA,NA,NA,1.05598543468366,1.23329609262779,1.15288628472222,1.24055979047707,NA,NA,NA
"22","00186D1646",201,32,2.6989411841974,62,2.04922537874768,98,1.88613972039609,NA,NA,NA,NA,NA,NA,1.05598543468366,1.23329609262779,1.15288628472222,1.1901043807019,NA,NA,NA
"23","00186D1647",202,32,2.09979276832637,62,1.52484707131808,98,1.43891503520679,133,1.43024560964122,161,1.41181283493783,NA,NA,0.971958983330903,1.06541982107035,1.04789327890363,1.18868308569102,1.05790566681839,1.10193119849112,NA
"24","00186D1648",202,32,1.66390190392012,62,0.769759949654514,98,1.51097082230383,NA,NA,NA,NA,NA,NA,1.06481481481481,1.13702623906706,0.951115246891524,1.16635077999708,NA,NA,NA
"25","00186D1648",202,32,1.66390190392012,62,0.769759949654514,98,1.51097082230383,NA,NA,NA,NA,NA,NA,1.06481481481481,1.13702623906706,0.951115246891524,1.30386239102066,NA,NA,NA
"26","00186D1648",202,32,1.66390190392012,62,0.769759949654514,98,1.69131623336207,NA,NA,NA,NA,NA,NA,1.06481481481481,1.13702623906706,0.951115246891524,1.16635077999708,NA,NA,NA
"27","00186D1648",202,32,1.66390190392012,62,0.769759949654514,98,1.69131623336207,NA,NA,NA,NA,NA,NA,1.06481481481481,1.13702623906706,0.951115246891524,1.30386239102066,NA,NA,NA
"28","00186D1649",151,32,3.22895460151202,62,2.9802346469197,98,2.31408365851955,133,2.08361775564665,161,1.9794279007519,244,1.62445707989731,1.07961184778743,1.02949841522957,1.18679470486111,1.02505227766616,1.0972094306813,1.20618546416526,1.08375
"29","00186D164A",201,32,3.03983412891338,62,2.494488150498,98,2.17662912147112,NA,NA,NA,NA,NA,NA,1.068115234375,1.10857505584637,1.1143505021056,1.18272,NA,NA,NA
"30","00186D164A",201,32,3.03983412891338,62,2.494488150498,98,2.17662912147112,NA,NA,NA,NA,NA,NA,1.068115234375,1.10857505584637,1.1143505021056,1.03473663330078,NA,NA,NA
"31","00186D164A",201,32,3.03983412891338,62,2.494488150498,98,2.11146501871859,NA,NA,NA,NA,NA,NA,1.068115234375,1.10857505584637,1.1143505021056,1.18272,NA,NA,NA
"32","00186D164A",201,32,3.03983412891338,62,2.494488150498,98,2.11146501871859,NA,NA,NA,NA,NA,NA,1.068115234375,1.10857505584637,1.1143505021056,1.03473663330078,NA,NA,NA
"33","00186D164B",201,32,3.2218467166619,62,2.48695905639238,98,2.19712822109794,NA,NA,NA,NA,NA,NA,1.05598543468366,1.17392937640871,1.14890400604686,1.24928,NA,NA,NA
"34","00186D164C",151,32,3.76507164437967,62,3.61719999635901,98,3.18916983190165,133,2.86644101981937,161,2.57902757580459,244,2.02080509430791,1.08190597667638,1.00956645634032,1.10193119849112,1.19664787561601,1.16965426024678,1.13716468526139,1.21774412148001
"35","00186D164D",152,32,2.96275796141234,62,3.0881617680681,98,2.64080235572055,133,2.35289790329665,161,2.13597761202602,244,1.78343658570321,1.12755750543278,1.09375,1.18363192149174,1.23045190193951,1.18408203125,1.13340192043896,1.18851273148148
"36","00186D164E",151,32,3.54903948781835,62,3.60745555722939,98,3.15012636478709,133,2.80935836318572,161,2.57456434945293,244,2.04997900471309,1.08190597667638,1.1328125,1.25033726202463,1.41622797489031,1.34225760281658,1.28301349881276,1.39540934223957
"37","00186D164F",151,32,2.97550168223879,62,3.05080264563227,98,2.29284583437437,133,2.11448986099114,161,2.04020140226517,NA,NA,1.02496355685131,1.00759419362894,1.06156432484966,1.06349173807864,1.03809153826973,1.05419610858809,NA
"38","00186D1650",151,32,1.8538068771883,62,2.67342650405369,98,2.39123442449694,133,2.3628827178098,161,2.2542622500954,244,1.90221417611247,1.00754313963876,0.983158852981338,1.09224660942538,1.11141089957744,1.09885604165812,1.06712302061454,1.07711226851852
"39","00186D1651",202,32,2.79201425045448,62,2.67490907797934,98,2.34817743559406,NA,NA,NA,NA,NA,NA,1.10626220703125,1.1398330958681,1.11945905334335,1.14616674287456,NA,NA,NA
"40","00186D1651",202,32,2.79201425045448,62,2.67490907797934,98,2.34817743559406,NA,NA,NA,NA,NA,NA,1.10626220703125,1.1398330958681,1.11945905334335,1.01975897159591,NA,NA,NA
"41","00186D1651",202,32,2.79201425045448,62,2.67490907797934,98,2.29501187707015,NA,NA,NA,NA,NA,NA,1.10626220703125,1.1398330958681,1.11945905334335,1.14616674287456,NA,NA,NA
"42","00186D1651",202,32,2.79201425045448,62,2.67490907797934,98,2.29501187707015,NA,NA,NA,NA,NA,NA,1.10626220703125,1.1398330958681,1.11945905334335,1.01975897159591,NA,NA,NA
"43","00186D1652",201,32,1.96962839859378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00754313963876,1.068115234375,NA,NA,NA,NA,NA
"44","00186D1653",201,32,2.48512864218302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12881201638598,1.06908825637994,NA,NA,NA,NA,NA
"45","00186D1654",152,32,3.2944905700578,62,3.11013322334528,98,2.65472097229116,133,2.40441737315322,161,2.18997833895853,244,1.78061615945928,1.17485146520761,1.15925525920361,1.13813973191027,1.14905511466468,1.13168724279835,1.07895907305637,1.11608912054918
"46","00186D1655",202,32,2.55690037998486,62,2.24996193690974,98,2.11599733055594,133,2.09740241199199,161,1.85902622684868,244,1.500796905617,1.03377655338897,1.13854595336077,1.0748513305124,1.1705532693187,1.21198083454307,1.1157980846813,1.23083676268861
"47","00186D1656",202,32,3.26988383078417,62,2.61321850853122,98,2.64781080827574,133,2.46498718592425,161,2.27412677937893,NA,NA,1.07995442592323,1.13581278560114,1.15468727219711,1.20650918693858,1.2451171875,1.28086419753086,NA
"48","00186D1657",152,32,2.79583615472709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09586038738665,1.11726391057779,NA,NA,NA,NA,NA
"49","00186D1658",152,32,2.27269940244554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973799663782853,1.00252688185863,NA,NA,NA,NA,NA
"50","00186D1659",202,32,2.68317164137559,62,1.04470483999872,98,1.3074174985807,133,1.77844837506758,161,1.86748751968222,NA,NA,1.13395214721939,1.07330685843083,0.911211546872722,1.22124974557297,1.26736111111111,1.27398673326358,NA
"51","00186D165A",152,32,3.26988383078417,62,3.05223489153772,98,2.61911640417507,NA,NA,NA,NA,NA,NA,1.13884839650146,1.09375,1.18053274056558,1.14701866181156,NA,NA,NA
"52","00186D165B",202,32,1.68301351368747,62,1.58246977379881,98,2.12130460010378,133,2.02942991157049,NA,NA,NA,NA,1.14188222492393,1.15978196099133,1.06666666666667,1.14890400604686,1.22976880346495,NA,NA
"53","00186D165C",201,32,2.26150553128537,62,2.14473513821236,98,2.39622170823661,133,2.24222104640937,161,2.02629711796474,244,1.55165391498151,1.18794986851555,1.25729580817578,1.20327761081893,1.36333315480161,1.34955541788662,1.43673223006424,1.31032484510834
"54","00186D165E",201,32,2.03402567950237,62,1.62356931620571,98,1.54111408485258,NA,NA,NA,NA,NA,NA,1.07630489154947,1.11759627393402,1.11328125,1.28943758573388,NA,NA,NA
"55","00186D165E",201,32,2.03402567950237,62,1.62356931620571,98,1.54111408485258,NA,NA,NA,NA,NA,NA,1.07630489154947,1.11759627393402,1.11328125,1.25852716363935,NA,NA,NA
"56","00186D165E",201,32,2.03402567950237,62,1.62356931620571,98,1.58430175657731,NA,NA,NA,NA,NA,NA,1.07630489154947,1.11759627393402,1.11328125,1.28943758573388,NA,NA,NA
"57","00186D165E",201,32,2.03402567950237,62,1.62356931620571,98,1.58430175657731,NA,NA,NA,NA,NA,NA,1.07630489154947,1.11759627393402,1.11328125,1.25852716363935,NA,NA,NA
"58","00186D165F",201,32,2.95390665491486,62,2.75259945295414,98,2.46228537034585,133,2.40208065135765,161,2.2411729969219,NA,NA,1.09093350340707,1.1542759803913,1.05184072126221,1.22610401536021,1.49169921875,1.24344645054704,NA
"59","00186D1660",201,32,1.54501037201327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19977444240483,1.11623414491908,NA,NA,NA,NA,NA
"60","00186D1661",202,32,2.36898964192929,62,1.96718215484877,98,1.76917923994837,133,1.6425571889273,161,1.53275455219071,244,1.33049914875405,1.03980451675085,1.15898784537838,1.19341563786008,1.11966604608854,1.05744241480718,1.05123899516919,1.12139917695473
"61","00186D1662",201,32,2.18971486541166,62,0.810972790448861,98,0.830912889472213,133,1.19427724845023,161,1.3670557343209,244,1.40782923469622,1.02505227766616,1.16618075801749,0.962099125364431,1.02511299023181,1.20593219180041,1.11137959045038,1.19093287383501
"62","00186D1663",202,32,2.29448048961669,62,1.59456226004924,98,1.62781009020267,133,1.61304556554565,161,1.45293074669892,244,1.35786022774216,1.0667956304051,1.12881201638598,1.11759627393402,1.23164345103121,1.15307849078498,1.08902377915452,1.19407407407407
"63","00186D1664",151,32,2.49453483760647,62,2.96859416973916,98,2.59104526926792,133,2.39439793470304,161,2.38593030799823,244,1.97866654612999,1.2,1.04951150010177,1.14377073861482,1.17881011931609,1.24499638094892,1.31277749129008,1.29340277777778
"64","00186D1665",151,32,2.86164182605724,62,3.00431752187129,98,2.59954510567564,133,2.42362111697654,161,2.25834296739136,NA,NA,1.09239872553482,1.04969154672049,1.08796296296296,1.09925925925926,1.14504570311729,1.14712984544288,NA
"65","00186D1666",151,32,3.16411924026738,62,3.30680712871538,98,2.87379754276813,NA,NA,NA,NA,NA,NA,1.12881201638598,1.1522633744856,1.19296,1.12901002597177,NA,NA,NA
"66","00186D1667",152,32,2.77360753628788,62,3.15956233696126,98,2.69603360323483,NA,NA,NA,NA,NA,NA,1.10141377472123,0.976999796458376,1.10193119849112,1.08928401586563,NA,NA,NA
"67","00186D1667",152,32,2.77360753628788,62,3.15956233696126,98,2.69603360323483,NA,NA,NA,NA,NA,NA,1.10141377472123,0.976999796458376,1.10193119849112,1.07917503792693,NA,NA,NA
"68","00186D1667",152,32,2.77360753628788,62,3.15956233696126,98,2.66466124041904,NA,NA,NA,NA,NA,NA,1.10141377472123,0.976999796458376,1.10193119849112,1.08928401586563,NA,NA,NA
"69","00186D1667",152,32,2.77360753628788,62,3.15956233696126,98,2.66466124041904,NA,NA,NA,NA,NA,NA,1.10141377472123,0.976999796458376,1.10193119849112,1.07917503792693,NA,NA,NA
"70","00186D1668",201,32,2.32016017581933,62,1.83273944572326,98,1.58430175657731,133,1.52649843749002,NA,NA,NA,NA,0.904629441165163,1.0489745225068,1.07871720116618,1.18006035165798,1.04971570199738,NA,NA
"71","00186D1669",201,32,2.07364336026272,62,0.576940093230527,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.13289248430734,0.881131019776986,NA,NA,NA,NA
"72","00186D166A",152,32,2.18971486541166,62,2.33136434970509,98,1.93874361425279,133,1.67676974346369,161,1.55539252488439,NA,NA,1.11988080572989,1.09037037037037,1.1196967487972,1.07478817419825,1.0752,1.12178021643042,NA
"73","00186D166B",201,32,3.08877103879339,62,2.48768999664895,98,2.53679955747399,133,2.24329696337842,161,2.08858900901829,NA,NA,0.968021137026239,1.06666666666667,1.1445811419985,1.30188214021534,1.26392603427067,1.32343936763052,NA
"74","00186D166C",152,32,3.29689324257061,62,3.10226782999736,98,2.76203105084241,133,2.47820300086139,161,2.23018033974569,244,1.88127452905014,1.08131487889273,1.08506944444444,1.07765197753906,1.03550844941151,1.07007563809023,1.2436860629916,1.1539238425362
"75","00186D166D",152,32,3.41195034321142,62,3.37176089752085,98,2.84499226848285,133,2.59596332591889,161,2.40705085806596,244,1.95110757628714,1.07979699816435,1.12061665122864,1.22106481481481,1.2016602274384,1.2887686810258,1.25070748487555,1.28795601679361
"76","00186D166E",202,32,1.50995218371923,62,0.993783739030007,98,1.03035703525709,133,1.10409752781881,161,1.14668212398314,244,1.0964582252833,1.14547032571008,1.17347608763072,1.01148030142113,1.11625391474964,1.05540101469269,1.07175145886414,1.10222222222222
"77","00186D166F",202,32,2.77360753628788,62,1.72075061608705,98,1.89255332122658,133,1.81088256562913,161,1.66694422802529,NA,NA,1.15740740740741,1.04934180035573,1.05653643876784,1.11749498906706,1.10552253213433,1.10432748307109,NA
"78","00186D1670",201,32,2.58198760778205,62,2.5105690188576,98,2.34042007715025,133,2.16284713318879,161,1.98430970192558,244,1.57951846459132,1.11988080572989,1.23259259259259,1.24799533459688,1.28472222222222,1.2215466013859,1.40572362078228,1.27753928220976
"79","00186D1671",201,32,3.65069173727062,62,2.97310114705931,98,2.76629371484935,133,2.38048663472801,161,2.17596724350335,244,1.77250473125226,1.07995442592323,1.18545614659012,1.15905647149287,1.26088710799455,1.20376692122254,1.27994598627938,1.31204401398179
"80","00186D1672",151,32,2.13780124402283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0782758716643,1.19140625,NA,NA,NA,NA,NA
"81","00186D1673",151,32,3.41487096616913,62,3.20523530706118,98,2.72414047665839,133,2.42966727281348,161,2.27181439422168,244,1.91238733584691,1.05540101469269,1.05393851682574,1.05185764434887,1.15716083764203,1.05188735119341,1.0062349873506,1.03009259259259
"82","00186D1674",202,32,3.21175116862575,62,1.82638581188121,98,2.25907428890189,NA,NA,NA,NA,NA,NA,1.068115234375,1.12990702479339,1.00306167079749,1.11205462768189,NA,NA,NA
"83","00186D1674",202,32,3.21175116862575,62,1.82638581188121,98,2.25907428890189,NA,NA,NA,NA,NA,NA,1.068115234375,1.12990702479339,1.00306167079749,1.11383381599465,NA,NA,NA
"84","00186D1674",202,32,3.21175116862575,62,1.82638581188121,98,2.33164769072363,NA,NA,NA,NA,NA,NA,1.068115234375,1.12990702479339,1.00306167079749,1.11205462768189,NA,NA,NA
"85","00186D1674",202,32,3.21175116862575,62,1.82638581188121,98,2.33164769072363,NA,NA,NA,NA,NA,NA,1.068115234375,1.12990702479339,1.00306167079749,1.11383381599465,NA,NA,NA
"86","00186D1675",152,32,3.26988383078417,62,3.38278751089707,98,3.02774958419976,133,2.78354284590121,161,2.57850846427783,NA,NA,1.0667956304051,1.0796443343093,1.11194035476551,1.21306035562234,1.21898957995897,1.20060519001436,NA
"87","00186D1676",202,32,2.66835121068942,62,2.27439246771772,98,2.26364213839969,133,2.23724549636035,161,2.01778429953869,NA,NA,1.03071188942789,1.13197580087288,1.14392707419145,1.15539477927804,1.26248990061757,1.24086925700666,NA
"88","00186D1677",151,32,3.19214587492733,62,3.39685998090615,98,2.79248454693357,133,2.77412686803689,161,2.59176161888355,244,2.14055070433552,0.901577761081893,1.01178607387519,1.1550022760339,1.06334686279297,1.16222267453694,0.903280218564454,1.19943513119534
"89","00186D1678",151,32,2.41027635654452,62,2.481624014288,98,1.9283594519981,133,1.67780916020861,161,1.60935243217066,NA,NA,0.940373596996178,1.09239872553482,1.04213311622227,0.99707124019227,1.04486128242029,0.983412570592095,NA
"90","00186D1679",202,32,1.95333017266976,62,0.49376607439251,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.14547032571008,0.837074468788137,NA,NA,NA,NA
"91","00186D167A",201,32,3.21175116862575,62,1.96907146833234,98,1.34398485173357,NA,NA,NA,NA,NA,NA,1.07995442592323,1.25291587694999,1.21515938538327,1.16341957311935,NA,NA,NA
"92","00186D167A",201,32,3.21175116862575,62,1.96907146833234,98,1.34398485173357,NA,NA,NA,NA,NA,NA,1.07995442592323,1.25291587694999,1.21515938538327,1.15413293485375,NA,NA,NA
"93","00186D167A",201,32,3.21175116862575,62,1.96907146833234,98,1.37156683329671,NA,NA,NA,NA,NA,NA,1.07995442592323,1.25291587694999,1.21515938538327,1.16341957311935,NA,NA,NA
"94","00186D167A",201,32,3.21175116862575,62,1.96907146833234,98,1.37156683329671,NA,NA,NA,NA,NA,NA,1.07995442592323,1.25291587694999,1.21515938538327,1.15413293485375,NA,NA,NA
"95","00186D167B",201,32,2.7857507075342,62,1.97575278960194,98,1.97807794082663,133,1.88881004733656,161,1.83035350856475,NA,NA,1.12755750543278,1.20735529960636,1.204966415632,1.29575639779721,1.3568,1.33830825372094,NA
"96","00186D167C",151,32,3.37732354296283,62,3.33220958649156,98,2.72950229331597,133,2.30581523816649,161,2.06820052252732,244,1.73089938882212,1.1419984973704,1.07421875,1.15105674947925,1.13064616428289,1.10007407351566,1.08190597667638,1.20750191694549
"97","00186D167D",152,32,3.08877103879339,62,2.88254861309738,98,2.51544810346849,133,2.30793692212292,161,2.13189985448967,NA,NA,1.03497925475406,1.08357493041041,1.14583333333333,1.14962962962963,1.2536012221814,1.21332718580893,NA
"98","00186D167E",201,32,2.46318909555943,62,2.31903862793785,98,2.25907428890189,133,2.16270856708636,161,1.96265372369706,244,1.53828229477535,1.11978947957784,1.14782261812694,1.16,1.22047488189465,1.1767578125,1.19416909620991,1.16819902650081
"99","00186D167F",151,32,3.13080711036935,62,2.89393841619527,98,2.45518346916365,NA,NA,NA,NA,NA,NA,0.923097579805982,0.960716466517403,1.0530242611892,0.942175096682272,NA,NA,NA
"100","00186D1680",202,32,2.24431930119804,62,0.67467510844399,98,1.27114837018349,133,0.98643729493122,161,1.08955245906743,244,1.04787047479358,1.21681044610788,1.19665989911549,0.96378575042768,1.81367072445263,1.20940031828704,1.24718256949662,1.34475218658892
"101","00186D1681",201,32,1.6091394922277,62,1.57740520689666,98,1.60265034389628,133,1.63692556004031,161,1.53007176120432,244,1.20670601245216,1.09586038738665,1.171875,1.14377353765543,1.21714422376093,1.13702623906706,1.18172747485056,1.23262584522915
"102","00186D1682",152,32,2.60587534192998,62,2.97759612333377,98,2.76226831600104,133,2.52473145057144,161,2.24779658094796,244,1.88848206421346,1.02496355685131,1.05393851682574,1.07735506419969,1.08058504536795,1.10415449258424,1.03539543437166,1.09338680578712
"103","00186D1683",152,32,3.16959751571222,62,2.89209956301837,98,2.42837881355307,133,2.12348336854551,161,1.97635891623837,244,1.77515821525223,1.05540101469269,1.06171646023732,1.08815227762215,1.04631696428571,1.04233045061447,1.02942745889137,1.01709755880709
"104","00186D1684",202,32,4.58671933897847,62,0.691807841163405,98,0.953018655214932,133,0.878384837574697,161,0.737970609995608,244,0.615263055502768,1.00754313963876,1.23046875,0.919827072510368,1.10787172011662,1.01148030142113,0.993836187400997,0.919067215363512
"105","00186D1684",202,32,4.58671933897847,62,0.691807841163405,98,0.953018655214932,133,0.878384837574697,161,0.737970609995608,244,0.615263055502768,1.00754313963876,1.03980451675085,0.919827072510368,1.10787172011662,1.01148030142113,0.993836187400997,0.919067215363512
"106","00186D1684",202,32,1.73375280867012,62,0.691807841163405,98,0.953018655214932,133,0.878384837574697,161,0.737970609995608,244,0.615263055502768,1.00754313963876,1.23046875,0.919827072510368,1.10787172011662,1.01148030142113,0.993836187400997,0.919067215363512
"107","00186D1684",202,32,1.73375280867012,62,0.691807841163405,98,0.953018655214932,133,0.878384837574697,161,0.737970609995608,244,0.615263055502768,1.00754313963876,1.03980451675085,0.919827072510368,1.10787172011662,1.01148030142113,0.993836187400997,0.919067215363512
"108","00186D1685",201,32,2.43265876138286,62,1.72912473094953,98,1.94091673972712,133,1.86548633149133,161,1.77533484125099,244,1.34842306880816,1.08190597667638,1.09846536351166,1.11553041442969,1.07979699816435,1.05857849121094,1.12807373900215,1.11083284637004
"109","00186D1686",202,32,3.42875186768685,62,2.13525356232713,NA,NA,NA,NA,NA,NA,NA,NA,1.07961184778743,1.28529087417774,1.06292517006803,NA,NA,NA,NA
"110","00186D1687",202,32,1.81427452121228,62,1.93323290933092,98,1.94598996304647,NA,NA,NA,NA,NA,NA,0.971958983330903,1.06396066005459,1.11018908966376,1.1550022760339,NA,NA,NA
"111","00186D1687",202,32,1.81427452121228,62,1.93323290933092,98,1.94598996304647,NA,NA,NA,NA,NA,NA,0.971958983330903,1.06396066005459,1.11018908966376,1.12298887809092,NA,NA,NA
"112","00186D1687",202,32,1.81427452121228,62,1.93323290933092,98,2.0380023039446,NA,NA,NA,NA,NA,NA,0.971958983330903,1.06396066005459,1.11018908966376,1.1550022760339,NA,NA,NA
"113","00186D1687",202,32,1.81427452121228,62,1.93323290933092,98,2.0380023039446,NA,NA,NA,NA,NA,NA,0.971958983330903,1.06396066005459,1.11018908966376,1.12298887809092,NA,NA,NA
"114","00186D1688",151,32,1.96445135440793,62,2.45559639746744,98,2.53174336777082,133,2.2567270057519,161,2.18045875047095,244,1.82681210050215,1.07119033591555,0.971851851851852,1.02030405060708,1.40430256276957,1.19500432351447,1.13813234568916,1.31872106481481
"115","00186D1689",202,32,2.33176703560192,62,2.01962536270119,98,2.17375297070868,NA,NA,NA,NA,NA,NA,1.12755750543278,1.18246760424352,1.19486334536582,1.15959038910984,NA,NA,NA
"116","00186D1689",202,32,2.33176703560192,62,2.01962536270119,98,2.17375297070868,NA,NA,NA,NA,NA,NA,1.12755750543278,1.18246760424352,1.19486334536582,1.26220886551465,NA,NA,NA
"117","00186D1689",202,32,2.33176703560192,62,2.01962536270119,98,2.0960751494874,NA,NA,NA,NA,NA,NA,1.12755750543278,1.18246760424352,1.19486334536582,1.15959038910984,NA,NA,NA
"118","00186D1689",202,32,2.33176703560192,62,2.01962536270119,98,2.0960751494874,NA,NA,NA,NA,NA,NA,1.12755750543278,1.18246760424352,1.19486334536582,1.26220886551465,NA,NA,NA
"119","00186D168A",202,32,2.08837794339829,62,1.48886304429763,98,1.95794162241654,133,2.06968294514851,161,2.01145128184574,244,1.70372827070844,1.07471268228135,1.12881201638598,1.11759627393402,1.13685624187201,1.13663413750199,1.08152094153106,1.17985609102799
"120","00186D168B",152,32,2.74801954905775,62,2.62985368435884,98,2.22801295271962,133,2.07861756076171,161,1.99606657374287,244,1.73638615823646,1.07630489154947,1.05362531398034,1.11560659249122,1.05324074074074,1.06277420148428,1.048311627827,1.03921944457467
"121","00186D168C",151,32,2.92548056062416,62,3.08557046403202,98,2.6440208220057,NA,NA,NA,NA,NA,NA,1.0782758716643,1.03507167871375,1.06995401295693,1.01411855857245,NA,NA,NA
"122","00186D168D",201,32,2.78350532497134,62,2.11772997710025,98,2.06436671496102,NA,NA,NA,NA,NA,NA,1.13289248430734,1.13678695038537,1.11897786458333,0.0010960146972239,NA,NA,NA
"123","00186D168D",201,32,2.78350532497134,62,2.11772997710025,98,2.06436671496102,NA,NA,NA,NA,NA,NA,1.13289248430734,1.13678695038537,1.11897786458333,1.20797421031508,NA,NA,NA
"124","00186D168D",201,32,2.78350532497134,62,2.11772997710025,98,2.13485570914391,NA,NA,NA,NA,NA,NA,1.13289248430734,1.13678695038537,1.11897786458333,0.0010960146972239,NA,NA,NA
"125","00186D168D",201,32,2.78350532497134,62,2.11772997710025,98,2.13485570914391,NA,NA,NA,NA,NA,NA,1.13289248430734,1.13678695038537,1.11897786458333,1.20797421031508,NA,NA,NA
"126","00186D168E",151,32,3.03983412891338,62,2.84072902978734,98,2.62857183710381,133,2.42286202419879,161,2.28747130932223,NA,NA,1.068115234375,1.07121055597295,1.13173059402332,1.14390887801818,1.14001606478259,1.1369042416854,NA
"127","00186D168F",152,32,2.01720083619954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02595670462706,1.00583664654062,NA,NA,NA,NA,NA
"128","00186D1690",151,32,2.96849868708196,62,3.16439224705585,98,2.57239120614894,133,2.3754168532699,161,2.28675706114068,244,1.92487070106966,1.07995442592323,1.11711530163208,1.12649107010938,1.09695038689122,1.1083984375,1.14678346801768,1.26406887245479
"129","00186D1691",152,32,2.56653964664324,62,2.76607439431258,98,2.50713469788373,133,2.30497807482388,161,2.07735881259814,244,1.67752601675544,1.11978947957784,1.06292517006803,1.08190597667638,1.13084198498798,1.15995105006569,1.1182388103222,1.06339792219127
"130","00186D1692",151,32,2.36898964192929,62,2.61707202130332,98,2.1495501834033,NA,NA,NA,NA,244,1.77982752750696,1.2037037037037,1.15898784537838,1.1143505021056,1.12313238936474,NA,NA,1.21733348822453
"131","00186D1693",201,32,2.18971486541166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06481481481481,1.04789327890363,NA,NA,NA,NA,NA
"132","00186D1694",202,32,3.25337777967607,62,2.84072902978734,98,2.55234885013185,133,2.28346256073808,161,2.09287447649282,NA,NA,1.11978947957784,1.1445811419985,1.13173059402332,1.20626822157434,1.27863786073911,1.32552163745432,NA
"133","00186D1695",151,32,2.49453483760647,62,2.52748116930888,98,2.11146501871859,133,1.96473910137707,161,1.96659965959352,244,1.70884898200243,1.07995442592323,1.04296296296296,1.06246383101852,1.04620585011313,1.01214883001683,1.14436998576254,1.14157254405611
"134","00186D1696",201,32,2.823414013022,62,1.9505589297542,98,1.8771262384176,133,1.76055238941757,161,1.73206247037949,244,1.35605246515365,1.01610526850582,1.08965636708567,1.07496567208679,1.15468727219711,1.07175145886414,1.15612198452435,1.14934040482025
"135","00186D1697",151,32,2.71575423788097,62,3.00935971275973,98,2.69138661113635,133,2.44973211146466,161,2.26630409081756,244,1.82497671881092,1.17485146520761,1.07469977610421,1.18794986851555,1.16602175586836,1.2002743484225,1.14791654813382,1.17360158512422
"136","00186D1698",152,32,2.65439656524664,62,3.31705596271683,98,3.2251336231746,NA,NA,NA,NA,NA,NA,1.07471268228135,1.07871720116618,1.07568559399181,1.0637037037037,NA,NA,NA
"137","00186D1699",152,32,2.2648854627046,62,2.73674122572782,98,2.59671940971771,NA,NA,NA,NA,NA,NA,1.13395214721939,1.10535015179285,1.12,1.17888029130633,NA,NA,NA
"138","00186D1699",152,32,2.2648854627046,62,2.73674122572782,98,2.59671940971771,NA,NA,NA,NA,NA,NA,1.13395214721939,1.10535015179285,1.12,1.19253417705126,NA,NA,NA
