Date & time of file creation	11/12/2021 11:09 AM																																													
Raw data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C_raw.txt																																													
Data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/12/2021/11:09:28 AM	Flush	1016.3	0.0	29.4000	19.41	96.80	29.3200	19.41	97.11	29.3262	19.41	97.03	29.4138	19.41	96.18	29.9100	19.66	96.25	29.3600	19.66	97.42	29.9400	19.66	97.14	28.4900	19.66	96.50	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:29 AM	Flush	1016.3	0.0	29.4000	19.42	96.79	29.3262	19.42	97.05	29.3300	19.42	96.99	29.3975	19.42	96.32	29.9000	19.66	96.34	29.3600	19.66	97.42	29.9700	19.66	96.87	28.4900	19.66	96.50	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:30 AM	Flush	1016.3	0.0	29.4000	19.43	96.77	29.3238	19.43	97.05	29.3300	19.43	96.97	29.3775	19.43	96.48	29.8900	19.67	96.41	29.3500	19.67	97.49	29.9400	19.67	97.12	28.4700	19.67	96.66	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:31 AM	Flush	1016.3	0.0	29.3875	19.43	96.87	29.3137	19.43	97.13	29.3487	19.43	96.80	29.3825	19.43	96.42	29.9000	19.67	96.32	29.3300	19.67	97.67	29.9500	19.67	97.03	28.4900	19.67	96.48	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:32 AM	Flush	1016.3	0.0	29.3800	19.43	96.94	29.3038	19.43	97.22	29.3350	19.43	96.92	29.3900	19.43	96.36	29.8800	19.67	96.49	29.3300	19.67	97.67	29.9700	19.67	96.86	28.4900	19.67	96.48	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:33 AM	Flush	1016.3	0.0	29.3925	19.44	96.82	29.2937	19.44	97.30	29.3137	19.44	97.09	29.3837	19.44	96.40	29.9000	19.68	96.30	29.3200	19.68	97.74	29.9600	19.68	96.92	28.4600	19.68	96.73	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:34 AM	Flush	1016.3	0.0	29.3938	19.43	96.81	29.3025	19.43	97.22	29.3225	19.43	97.02	29.3863	19.43	96.38	29.9000	19.67	96.32	29.3500	19.67	97.49	29.9400	19.67	97.12	28.4800	19.67	96.57	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:35 AM	Flush	1016.3	0.0	29.3775	19.43	96.96	29.3100	19.43	97.16	29.3238	19.43	97.02	29.3962	19.43	96.30	29.9000	19.67	96.32	29.3600	19.67	97.40	29.9500	19.67	97.03	28.4900	19.67	96.48	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:36 AM	Flush	1016.3	0.0	29.3762	19.43	96.97	29.3100	19.43	97.16	29.3137	19.43	97.11	29.3938	19.43	96.33	29.8800	19.67	96.49	29.3500	19.67	97.49	29.9500	19.67	97.03	28.4900	19.67	96.48	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:37 AM	Flush	1016.3	0.0	29.3800	19.43	96.94	29.3100	19.43	97.16	29.3100	19.43	97.14	29.3962	19.43	96.30	29.8700	19.67	96.58	29.3400	19.67	97.58	29.9400	19.67	97.12	28.4600	19.67	96.75	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
