11/3/2021/11:31:47 AM	Flush	1014.9	0.0	30.1762	14.48	98.46	30.7013	14.48	93.54	30.0875	14.48	98.98	30.5063	14.48	95.36	30.5900	14.81	99.28	30.7000	14.81	94.54	30.9200	14.81	97.31	29.3700	14.81	96.81	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:48 AM	Flush	1014.9	0.0	30.1800	14.49	98.41	30.6713	14.49	93.78	30.0675	14.49	99.15	30.5038	14.49	95.37	30.6000	14.81	99.19	30.6900	14.81	94.63	30.9100	14.81	97.39	29.3600	14.81	96.90	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:49 AM	Flush	1014.9	0.0	30.1738	14.49	98.46	30.6600	14.49	93.86	30.0663	14.49	99.15	30.4875	14.49	95.50	30.5900	14.81	99.28	30.6600	14.81	94.88	30.9200	14.81	97.31	29.3800	14.81	96.72	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:50 AM	Flush	1014.9	0.0	30.1762	14.49	98.44	30.6537	14.49	93.92	30.0700	14.49	99.12	30.4800	14.49	95.56	30.5800	14.82	99.35	30.6700	14.82	94.78	30.9000	14.82	97.46	29.3600	14.82	96.88	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:51 AM	Flush	1014.9	0.0	30.1800	14.48	98.42	30.6500	14.48	93.96	30.0700	14.48	99.13	30.4612	14.48	95.74	30.5800	14.82	99.35	30.6300	14.82	95.11	30.8800	14.82	97.63	29.3500	14.82	96.96	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:52 AM	Flush	1014.9	0.0	30.1675	14.48	98.53	30.6438	14.48	94.02	30.0700	14.48	99.14	30.4438	14.48	95.89	30.5800	14.81	99.37	30.6600	14.81	94.88	30.9000	14.81	97.48	29.3700	14.81	96.81	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:53 AM	Flush	1014.9	0.0	30.1537	14.48	98.65	30.6212	14.48	94.21	30.0450	14.48	99.36	30.4337	14.48	95.98	30.5700	14.82	99.43	30.6300	14.82	95.11	30.8800	14.82	97.63	29.3400	14.82	97.05	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:54 AM	Flush	1014.9	0.0	30.1500	14.48	98.69	30.6038	14.48	94.35	30.0550	14.48	99.27	30.4425	14.48	95.90	30.5700	14.82	99.43	30.6200	14.82	95.20	30.8800	14.82	97.63	29.3300	14.82	97.14	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:55 AM	Flush	1014.9	0.0	30.1562	14.49	98.62	30.5937	14.49	94.42	30.0637	14.49	99.18	30.4438	14.49	95.88	30.5700	14.82	99.43	30.6100	14.82	95.28	30.8700	14.82	97.72	29.3100	14.82	97.32	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:56 AM	Flush	1014.9	0.0	30.1600	14.48	98.59	30.5837	14.48	94.51	30.0725	14.48	99.11	30.4275	14.48	96.03	30.5600	14.82	99.52	30.6000	14.82	95.37	30.8600	14.82	97.80	29.3100	14.82	97.32	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:57 AM	Flush	1014.9	0.0	30.1475	14.47	98.72	30.5800	14.47	94.56	30.0675	14.47	99.17	30.4138	14.47	96.16	30.5500	14.82	99.61	30.6000	14.82	95.37	30.8600	14.82	97.80	29.3300	14.82	97.14	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:58 AM	Flush	1014.9	0.0	30.1462	14.47	98.74	30.5675	14.47	94.67	30.0538	14.47	99.30	30.4037	14.47	96.26	30.5700	14.82	99.43	30.5800	14.82	95.54	30.8800	14.82	97.63	29.3000	14.82	97.40	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:31:59 AM	Flush	1014.9	0.0	30.1375	14.48	98.80	30.5538	14.48	94.78	30.0562	14.48	99.27	30.4000	14.48	96.28	30.5400	14.82	99.70	30.5800	14.82	95.54	30.8400	14.82	97.98	29.3000	14.82	97.40	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:00 AM	Flush	1014.9	0.0	30.1425	14.48	98.75	30.5375	14.48	94.91	30.0413	14.48	99.39	30.4000	14.48	96.27	30.5600	14.82	99.52	30.5900	14.82	95.45	30.8600	14.82	97.80	29.2900	14.82	97.49	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:01 AM	Flush	1014.9	0.0	30.1500	14.48	98.69	30.5300	14.48	94.97	30.0237	14.48	99.55	30.3875	14.48	96.38	30.5400	14.82	99.70	30.5500	14.82	95.79	30.8300	14.82	98.06	29.3000	14.82	97.40	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:02 AM	Flush	1014.9	0.0	30.1500	14.49	98.67	30.5113	14.49	95.12	30.0450	14.49	99.35	30.3925	14.49	96.32	30.5500	14.82	99.61	30.5400	14.82	95.88	30.8300	14.82	98.06	29.2900	14.82	97.49	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:03 AM	Flush	1014.9	0.0	30.1500	14.49	98.67	30.5000	14.49	95.21	30.0600	14.49	99.20	30.3813	14.49	96.41	30.5500	14.81	99.63	30.5400	14.81	95.90	30.8400	14.81	98.00	29.3000	14.81	97.42	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:04 AM	Flush	1014.9	0.0	30.1562	14.48	98.62	30.4937	14.48	95.27	30.0600	14.48	99.22	30.3700	14.48	96.52	30.5200	14.82	99.88	30.5400	14.82	95.88	30.8400	14.82	97.98	29.2700	14.82	97.67	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:05 AM	Flush	1014.9	0.0	30.1475	14.49	98.70	30.4713	14.49	95.46	30.0475	14.49	99.32	30.3637	14.49	96.57	30.5500	14.82	99.61	30.5300	14.82	95.96	30.8200	14.82	98.15	29.2700	14.82	97.67	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:06 AM	Flush	1014.9	0.0	30.1275	14.48	98.88	30.4662	14.48	95.50	30.0213	14.48	99.56	30.3412	14.48	96.77	30.5400	14.83	99.68	30.5100	14.83	96.11	30.8000	14.83	98.30	29.2700	14.83	97.65	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:07 AM	Flush	1014.9	0.0	30.1262	14.48	98.90	30.4638	14.48	95.53	30.0287	14.48	99.50	30.3362	14.48	96.82	30.5300	14.83	99.77	30.5400	14.83	95.86	30.8200	14.83	98.13	29.2500	14.83	97.83	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:08 AM	Flush	1014.9	0.0	30.1238	14.48	98.92	30.4600	14.48	95.56	30.0213	14.48	99.57	30.3400	14.48	96.79	30.5500	14.83	99.59	30.5200	14.83	96.03	30.8000	14.83	98.30	29.2500	14.83	97.83	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:09 AM	Flush	1014.9	0.0	30.1325	14.48	98.84	30.4537	14.48	95.62	30.0350	14.48	99.45	30.3275	14.48	96.89	30.5300	14.82	99.79	30.5100	14.82	96.13	30.8000	14.82	98.32	29.2600	14.82	97.76	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:10 AM	Flush	1014.9	0.0	30.1337	14.48	98.83	30.4438	14.48	95.70	30.0562	14.48	99.26	30.3075	14.48	97.07	30.5600	14.81	99.54	30.5100	14.81	96.15	30.8200	14.81	98.17	29.2400	14.81	97.96	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:11 AM	Flush	1014.9	0.0	30.1300	14.48	98.86	30.4337	14.48	95.79	30.0538	14.48	99.28	30.2937	14.48	97.19	30.5200	14.81	99.90	30.5200	14.81	96.07	30.8000	14.81	98.34	29.2500	14.81	97.87	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:12 AM	Flush	1014.9	0.0	30.1300	14.48	98.86	30.4050	14.48	96.03	30.0312	14.48	99.48	30.2963	14.48	97.16	30.5300	14.80	99.83	30.4800	14.80	96.43	30.8000	14.80	98.36	29.2500	14.80	97.89	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:13 AM	Flush	1014.9	0.0	30.1300	14.48	98.86	30.3962	14.48	96.11	30.0263	14.48	99.52	30.2812	14.48	97.29	30.5500	14.80	99.66	30.4800	14.80	96.43	30.8000	14.80	98.36	29.2400	14.80	97.97	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:14 AM	Flush	1014.9	0.0	30.1238	14.48	98.92	30.3938	14.48	96.13	30.0175	14.48	99.60	30.2763	14.48	97.34	30.5400	14.81	99.72	30.4900	14.81	96.32	30.8000	14.81	98.34	29.2300	14.81	98.04	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:15 AM	Flush	1014.9	0.0	30.1200	14.49	98.94	30.3962	14.49	96.09	30.0225	14.49	99.55	30.2800	14.49	97.29	30.5300	14.82	99.79	30.4700	14.82	96.48	30.7800	14.82	98.50	29.2300	14.82	98.03	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:16 AM	Flush	1014.9	0.0	30.1137	14.49	98.99	30.3875	14.49	96.16	30.0300	14.49	99.47	30.2862	14.49	97.23	30.5400	14.83	99.68	30.4800	14.83	96.37	30.8000	14.83	98.30	29.2300	14.83	98.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:17 AM	Flush	1014.9	0.0	30.1225	14.50	98.90	30.3738	14.50	96.27	30.0237	14.50	99.51	30.2775	14.50	97.29	30.5500	14.83	99.59	30.4400	14.83	96.71	30.7800	14.83	98.48	29.2100	14.83	98.18	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:18 AM	Flush	1014.9	0.0	30.1238	14.49	98.89	30.3575	14.49	96.41	30.0263	14.49	99.50	30.2700	14.49	97.36	30.5400	14.83	99.68	30.4400	14.83	96.71	30.8000	14.83	98.30	29.2400	14.83	97.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:19 AM	Flush	1014.9	0.0	30.1200	14.49	98.93	30.3437	14.49	96.54	30.0362	14.49	99.42	30.2512	14.49	97.54	30.5400	14.83	99.68	30.4600	14.83	96.54	30.7600	14.83	98.65	29.2200	14.83	98.10	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:20 AM	Flush	1014.9	0.0	30.1075	14.48	99.05	30.3463	14.48	96.53	30.0275	14.48	99.51	30.2400	14.48	97.65	30.5200	14.82	99.88	30.4300	14.82	96.82	30.7900	14.82	98.41	29.2200	14.82	98.11	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:21 AM	Flush	1014.9	0.0	30.1000	14.49	99.12	30.3562	14.49	96.44	30.0263	14.49	99.51	30.2338	14.49	97.70	30.5200	14.82	99.88	30.4400	14.82	96.73	30.7800	14.82	98.50	29.2000	14.82	98.29	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:22 AM	Flush	1014.9	0.0	30.1125	14.49	99.00	30.3412	14.49	96.56	30.0050	14.49	99.69	30.2362	14.49	97.67	30.5300	14.81	99.81	30.4000	14.81	97.10	30.7900	14.81	98.43	29.2000	14.81	98.31	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:23 AM	Flush	1014.9	0.0	30.1200	14.49	98.93	30.3238	14.49	96.71	30.0025	14.49	99.72	30.2400	14.49	97.63	30.5400	14.82	99.70	30.4100	14.82	96.99	30.7900	14.82	98.41	29.1900	14.82	98.38	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:24 AM	Flush	1014.9	0.0	30.1137	14.49	98.99	30.3200	14.49	96.74	30.0162	14.49	99.59	30.2275	14.49	97.74	30.5200	14.81	99.90	30.4100	14.81	97.01	30.7800	14.81	98.52	29.2100	14.81	98.22	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:25 AM	Flush	1014.9	0.0	30.1100	14.49	99.02	30.3200	14.49	96.74	30.0075	14.49	99.67	30.2138	14.49	97.86	30.5300	14.82	99.79	30.4100	14.82	96.99	30.7700	14.82	98.58	29.1900	14.82	98.38	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:26 AM	Flush	1014.9	0.0	30.1038	14.49	99.08	30.3137	14.49	96.79	30.0000	14.49	99.74	30.2100	14.49	97.90	30.5200	14.82	99.88	30.3800	14.82	97.25	30.7800	14.82	98.50	29.2000	14.82	98.29	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:27 AM	Flush	1014.9	0.0	30.1000	14.48	99.12	30.2975	14.48	96.95	30.0063	14.48	99.70	30.2100	14.48	97.91	30.5000	14.82	100.06	30.4300	14.82	96.82	30.7500	14.82	98.76	29.1800	14.82	98.47	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:28 AM	Flush	1014.9	0.0	30.1062	14.48	99.07	30.2838	14.48	97.07	29.9913	14.48	99.84	30.2287	14.48	97.75	30.5100	14.82	99.97	30.4100	14.82	96.99	30.7600	14.82	98.67	29.1900	14.82	98.38	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:29 AM	Flush	1014.9	0.0	30.1038	14.47	99.11	30.2613	14.47	97.28	30.0050	14.47	99.73	30.2150	14.47	97.89	30.5100	14.82	99.97	30.3700	14.82	97.34	30.7600	14.82	98.67	29.1600	14.82	98.65	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:30 AM	Flush	1014.9	0.0	30.1062	14.48	99.08	30.2688	14.48	97.21	30.0138	14.48	99.64	30.2000	14.48	98.01	30.5300	14.82	99.79	30.3900	14.82	97.17	30.7400	14.82	98.85	29.1700	14.82	98.56	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:31 AM	Flush	1014.9	0.0	30.1163	14.48	98.98	30.2737	14.48	97.16	30.0162	14.48	99.61	30.2063	14.48	97.95	30.5000	14.82	100.06	30.3900	14.82	97.17	30.7500	14.82	98.76	29.1700	14.82	98.56	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:32 AM	Flush	1014.9	0.0	30.1137	14.49	98.99	30.2638	14.49	97.23	30.0075	14.49	99.68	30.2100	14.49	97.90	30.5100	14.83	99.95	30.3700	14.83	97.32	30.7600	14.83	98.65	29.1700	14.83	98.54	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:33 AM	Flush	1014.9	0.0	30.1100	14.49	99.02	30.2538	14.49	97.31	30.0125	14.49	99.63	30.1913	14.49	98.06	30.5200	14.82	99.88	30.3800	14.82	97.25	30.7600	14.82	98.67	29.1700	14.82	98.56	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:34 AM	Flush	1014.9	0.0	30.1038	14.49	99.08	30.2437	14.49	97.40	30.0138	14.49	99.62	30.1738	14.49	98.21	30.5000	14.82	100.06	30.3600	14.82	97.43	30.7400	14.82	98.85	29.1600	14.82	98.65	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:35 AM	Flush	1014.9	0.0	30.0937	14.48	99.18	30.2525	14.48	97.34	30.0162	14.48	99.61	30.1762	14.48	98.21	30.5200	14.83	99.86	30.3700	14.83	97.32	30.7600	14.83	98.65	29.1800	14.83	98.45	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/3/2021/11:32:36 AM	Flush	1014.9	0.0	30.1025	14.48	99.11	30.2413	14.48	97.44	30.0138	14.48	99.64	30.1738	14.48	98.24	30.5000	14.83	100.03	30.3600	14.83	97.41	30.7300	14.83	98.91	29.1600	14.83	98.63	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
