11/6/2021/10:26:17 AM	M1   	1014.9	0.0	30.0787	14.41	98.51	29.9900	14.41	98.58	30.1688	14.41	96.67	30.0000	14.41	98.40	30.4900	14.72	98.82	30.0700	14.72	98.53	30.6200	14.72	98.39	29.0300	14.72	98.36	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:18 AM	M1   	1014.9	0.0	30.0712	14.41	98.58	29.9900	14.41	98.58	30.1575	14.41	96.77	30.0012	14.41	98.39	30.4900	14.72	98.82	30.0700	14.72	98.53	30.6200	14.72	98.39	29.0300	14.72	98.36	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:19 AM	M1   	1014.9	0.0	30.0812	14.41	98.49	29.9912	14.41	98.57	30.1388	14.41	96.93	30.0075	14.41	98.33	30.4800	14.72	98.91	30.0600	14.72	98.62	30.6300	14.72	98.30	29.0400	14.72	98.27	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:20 AM	M1   	1014.9	0.0	30.0912	14.41	98.40	30.0012	14.41	98.48	30.1337	14.41	96.97	29.9900	14.41	98.49	30.4700	14.72	99.00	30.0600	14.72	98.62	30.6400	14.72	98.22	29.0600	14.72	98.09	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:21 AM	M1   	1014.9	0.0	30.0975	14.41	98.35	30.0138	14.41	98.37	30.1625	14.41	96.73	29.9925	14.41	98.46	30.5100	14.73	98.62	30.0600	14.73	98.60	30.6200	14.73	98.37	29.0700	14.73	97.99	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:22 AM	M1   	1014.9	0.0	30.0812	14.41	98.49	30.0388	14.41	98.15	30.1762	14.41	96.61	30.0113	14.41	98.30	30.4600	14.73	99.06	30.0600	14.73	98.60	30.6400	14.73	98.20	29.0500	14.73	98.16	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:23 AM	M1   	1014.9	0.0	30.0912	14.41	98.40	30.0275	14.41	98.25	30.1487	14.41	96.84	30.0162	14.41	98.25	30.4800	14.73	98.89	30.0900	14.73	98.34	30.6500	14.73	98.11	29.0700	14.73	97.99	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:24 AM	M1   	1014.9	0.0	30.1013	14.41	98.32	30.0100	14.41	98.40	30.1463	14.41	96.87	29.9900	14.41	98.49	30.4800	14.73	98.89	30.0700	14.73	98.51	30.6400	14.73	98.20	29.0800	14.73	97.90	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:25 AM	M1   	1014.9	0.0	30.1075	14.41	98.26	30.0113	14.41	98.39	30.1863	14.41	96.52	29.9912	14.41	98.47	30.4900	14.74	98.78	30.0900	14.74	98.31	30.6500	14.74	98.09	29.0500	14.74	98.15	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:26 AM	M1   	1014.9	0.0	30.0937	14.41	98.38	30.0188	14.41	98.33	30.1600	14.41	96.75	30.0025	14.41	98.38	30.4900	14.73	98.80	30.1000	14.73	98.25	30.6500	14.73	98.11	29.0800	14.73	97.90	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:27 AM	M1   	1014.9	0.0	30.1188	14.40	98.18	30.0113	14.40	98.41	30.1663	14.40	96.71	30.0175	14.40	98.26	30.4800	14.73	98.89	30.0700	14.73	98.51	30.6600	14.73	98.02	29.0700	14.73	97.99	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:28 AM	M1   	1014.9	0.0	30.1100	14.41	98.24	30.0200	14.41	98.31	30.1988	14.41	96.41	30.0000	14.41	98.39	30.4800	14.72	98.91	30.0500	14.72	98.71	30.6500	14.72	98.13	29.0700	14.72	98.00	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:29 AM	M1   	1014.9	0.0	30.1112	14.42	98.21	30.0200	14.42	98.30	30.1313	14.42	96.98	30.0025	14.42	98.36	30.4900	14.72	98.82	30.0500	14.72	98.71	30.6700	14.72	97.96	29.0900	14.72	97.83	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:30 AM	M1   	1014.9	0.0	30.1188	14.41	98.16	30.0212	14.41	98.30	30.2050	14.41	96.36	30.0162	14.41	98.25	30.5000	14.72	98.73	30.1000	14.72	98.27	30.6600	14.72	98.04	29.0700	14.72	98.00	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:31 AM	M1   	1014.9	0.0	30.1112	14.42	98.21	30.0312	14.42	98.20	30.1700	14.42	96.64	29.9937	14.42	98.43	30.4800	14.73	98.89	30.0700	14.73	98.51	30.6600	14.73	98.02	29.0700	14.73	97.99	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:32 AM	M1   	1014.9	0.0	30.1175	14.42	98.15	30.0388	14.42	98.13	30.1725	14.42	96.62	30.0188	14.42	98.21	30.5000	14.73	98.71	30.0800	14.73	98.42	30.6600	14.73	98.02	29.0700	14.73	97.99	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:33 AM	M1   	1014.9	0.0	30.1038	14.42	98.27	30.0288	14.42	98.22	30.1950	14.42	96.43	30.0125	14.42	98.27	30.4900	14.73	98.80	30.0700	14.73	98.51	30.6500	14.73	98.11	29.0800	14.73	97.90	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:34 AM	M1   	1014.9	0.0	30.1275	14.42	98.07	30.0212	14.42	98.29	30.2237	14.42	96.18	30.0288	14.42	98.12	30.4800	14.73	98.89	30.0800	14.73	98.42	30.6600	14.73	98.02	29.1000	14.73	97.72	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/6/2021/10:26:35 AM	M1   	1014.9	0.0	30.1112	14.42	98.21	30.0300	14.42	98.21	30.1812	14.42	96.55	30.0175	14.42	98.22	30.4900	14.73	98.80	30.0600	14.73	98.60	30.6600	14.73	98.02	29.0900	14.73	97.81	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
